"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGALG00000000844",18.4210820643546,-0.153567721802622,0.343992708216608,-0.446427258876436,0.655288646081357,0.822901004284299
"ENSGALG00000019759",16.8534554610236,0.0352160300152284,0.257199590289881,0.136921019102471,0.891093224465182,0.949471749437177
"ENSGALG00000000826",172.025916495913,0.353625407175715,0.219296607084615,1.61254390515614,0.106843633886643,0.308857296110887
"ENSGALG00000000776",225.597657228484,-0.76306181275074,0.295625876474675,-2.58117395489941,0.00984649523071803,0.0794641928719657
"ENSGALG00000000753",300.822629010822,0.431981821709681,0.170018799616554,2.54078856387608,0.0110602782459131,0.08546352637836
"ENSGALG00000000742",152.80477042216,0.312689051332422,0.227717206598895,1.37314635113717,0.16970685397318,0.400160240822534
"ENSGALG00000000730",1.29330284427242,-0.212039096495179,0.365736856042197,-0.579758624246267,0.562077403316268,NA
"ENSGALG00000000628",97.1941485793761,0.196258266169636,0.226123935709868,0.86792344894195,0.385436241107743,0.628781570925658
"ENSGALG00000000616",47.7205082254136,-0.48128052537661,0.308418339581657,-1.56047959414289,0.118646588486836,0.32724658334877
"ENSGALG00000000607",0.632930302866259,0.251295842212192,0.357378871690141,0.703163678993519,0.481953751418339,NA
"ENSGALG00000000606",5.08007217328311,0.298954718743279,0.351218475540861,0.851193031012684,0.394662133421473,0.636754965247629
"ENSGALG00000000600",2.9746201161336,-0.727056063852656,0.383529494571492,-1.89569791670124,0.0580000009646011,0.218051371204809
"ENSGALG00000000584",12.2540783018536,0.708148908224353,0.348960625714546,2.02930891350369,0.0424268360020742,0.184203724414245
"ENSGALG00000000568",1.41110611996845,-0.68945073618998,0.384351449027931,-1.79380287997789,0.0728446371187457,NA
"ENSGALG00000000541",837.212650429467,0.675902540970868,0.186977242831134,3.61489200897726,0.000300472844499244,0.00997791707536646
"ENSGALG00000028300",4.37120985659471,0.671316455583788,0.341410432280797,1.96630328809536,0.0492635872368003,0.199300032931075
"ENSGALG00000027767",1.35572865834268,0.263126794802568,0.373276489422936,0.70491124477019,0.480865471879872,NA
"ENSGALG00000000518",9.19167187639899,0.480528764242653,0.311164034151315,1.54429404270089,0.122517115116597,0.333686883743486
"ENSGALG00000000436",0.573193294458264,0.108710489469812,0.363218400728593,0.299297858400746,0.76471278849099,NA
"ENSGALG00000000427",4418.15511980365,0.123781588007468,0.143581295818771,0.862101064777308,0.38863190551254,0.631800116404419
"ENSGALG00000000397",1450.92847013035,0.381790131337814,0.112605773225804,3.39050228421436,0.000697646731428294,0.0165540553893227
"ENSGALG00000000374",4.10375331271563,0.690501229522704,0.374352591955992,1.84452103273771,0.0651072434856043,0.23346860767315
"ENSGALG00000000362",7.99557284048422,0.655662261309123,0.307095990122727,2.13504012555519,0.0327577326681469,0.157648336849993
"ENSGALG00000026033",0.0819270948722087,0.0856732448826405,0.125598982830787,0.682117346428382,0.495164752868023,NA
"ENSGALG00000000336",20.4254911607261,-0.22042226612346,0.246391065023875,-0.894603325417265,0.370999173560926,0.615460283580333
"ENSGALG00000028655",0.0739885773881951,-0.103110373603136,0.144810675416624,-0.712035720477684,0.476442656775796,NA
"ENSGALG00000000318",2.44298486528866,-0.210778630325704,0.381915094299001,-0.551899187730678,0.581017424931762,0.77768806497003
"ENSGALG00000019802",0.0920740298397599,-0.119929229817238,0.155342992669603,-0.772028578542409,0.440097501314171,NA
"ENSGALG00000000313",53.263765902895,0.423041845605649,0.279958094973447,1.51108988524077,0.130765551397309,0.34508511585087
"ENSGALG00000000309",0.734552042760846,-0.351826259204054,0.363741269034108,-0.967243172979261,0.333422484404427,NA
"ENSGALG00000000302",1.39693815621067,0.724186930671578,0.375653171994273,1.92780730913839,0.0538790982492148,NA
"ENSGALG00000000299",145.923725342168,-0.645795243724539,0.261520128106855,-2.46939020869809,0.0135343543562219,0.0950440547968704
"ENSGALG00000000295",10.0788918337649,-0.185792746918684,0.381767781286213,-0.486664291818262,0.626496254199195,0.806927374259244
"ENSGALG00000000226",9.90280752602174,-0.589655934794965,0.307878215423043,-1.9152246091356,0.0554638653731309,0.212992581472081
"ENSGALG00000000225",8.9299892565421,-0.363917211573563,0.33718285364776,-1.07928741819633,0.280459619947453,0.531104606094086
"ENSGALG00000000223",159.459036755003,-0.146354207447323,0.184517313540002,-0.793173305200948,0.427676858213986,0.663816205350876
"ENSGALG00000000217",0.890341784296722,-0.15523409912943,0.343228421164385,-0.452276354629392,0.651069907944093,NA
"ENSGALG00000000172",0.082478031569405,-0.0757719544594962,0.124986783810505,-0.606239733109508,0.544355571842197,NA
"ENSGALG00000000168",1.0984279928162,0.833410979270976,0.336075265717091,2.47983432369743,0.0131443441373387,NA
"ENSGALG00000000164",14.0489056268986,0.480291035441437,0.294637661833391,1.63010740871622,0.103078798171454,0.301951701272426
"ENSGALG00000000154",7.24530408031333,0.219511937994852,0.332435834883415,0.660313705566174,0.509052536662629,0.725745430564234
"ENSGALG00000000142",1453.26265629506,0.264932820290295,0.134697794805621,1.9668682822359,0.0491983980100981,0.199153059817056
"ENSGALG00000000106",180.018150695202,0.266214041463355,0.146355391505868,1.81895616365238,0.0689181181887657,0.241159922417131
"ENSGALG00000000104",2.09861625240511,-0.573907969355004,0.383974524483757,-1.49465116240878,0.135005506214938,NA
"ENSGALG00000000099",2.88686481102986,0.21333289015889,0.371225227741757,0.574672393513339,0.565512881375536,0.766334685509388
"ENSGALG00000000094",99.6005476392015,0.510891327875463,0.188542956207166,2.70968132754909,0.00673478808441368,0.0658103433281488
"ENSGALG00000000086",2522.47209431901,0.30885101402083,0.155349970158565,1.98809831572923,0.0468008176220247,0.194216242992297
"ENSGALG00000028721",1.99642605008174,-1.01454341552844,0.384133157305528,-2.64112429826384,0.00826313973743595,NA
"ENSGALG00000026986",0.700999694860171,0.537832619893813,0.360798652939477,1.49067247206168,0.136047506809219,NA
"ENSGALG00000026809",17.8586931432751,0.0292615429269576,0.223905748976621,0.130686876333903,0.896023014468454,0.952352682201329
"ENSGALG00000000329",50.1674245958446,0.603631630778641,0.205678819328203,2.93482640920562,0.00333734335470745,0.0437895191512313
"ENSGALG00000026936",11.4335678297475,-0.228258451596863,0.304008220084567,-0.750829867473216,0.452755051999487,0.682037181380142
"ENSGALG00000028055",0.138077154279603,0.036339645339909,0.160222067095655,0.226807992173847,0.820573048791903,NA
"ENSGALG00000000394",1.92392013640513,-0.315586047287578,0.369376722465574,-0.854374485704066,0.392897528181361,NA
"ENSGALG00000000400",1.30530913099616,-0.862277966844536,0.384357929967067,-2.24342442191428,0.0248694584954021,NA
"ENSGALG00000000401",21.9842523852592,0.247454997550486,0.32116907007576,0.770482031448775,0.441014009755512,0.673847509973181
"ENSGALG00000000417",13.0314406353813,0.116263257370421,0.326960407639402,0.355588183321099,0.722148994350083,0.862583861309855
"ENSGALG00000000419",205.10171227791,0.392217222909372,0.178357701094124,2.19904843190588,0.0278744787150587,0.143537328464631
"ENSGALG00000027548",3.01039401848496,0.371444261167137,0.384076382619242,0.967110392557962,0.333488850743013,0.580502368606101
"ENSGALG00000000437",0.383684198277562,0.0142562136374309,0.244531809204769,0.0583000374625816,0.953509637676715,NA
"ENSGALG00000000441",0.508664161569258,-0.0551427709721476,0.292120271220395,-0.188767355109513,0.850275158661371,NA
"ENSGALG00000000442",0.924627500473704,-0.0911468303409895,0.379162337818589,-0.240389989325888,0.810027938075541,NA
"ENSGALG00000000446",1.22437542785784,-1.16290453352178,0.376372758610608,-3.08976807411534,0.00200312846565057,NA
"ENSGALG00000000447",8.79571363043378,0.170081454304321,0.317119122177204,0.536333013085476,0.591728418423239,0.78435505163452
"ENSGALG00000000477",0.346294708907949,-0.0926478675162511,0.241154482211243,-0.384184721207441,0.700841541728641,NA
"ENSGALG00000000483",0.365951861374641,0.293221873903901,0.257189066054476,1.14010240949276,0.254243638225864,NA
"ENSGALG00000000497",0.1477030927535,-0.113612560875618,0.213293184074833,-0.532659125365007,0.594269565660769,NA
"ENSGALG00000000504",6.7051160851953,0.620273644720056,0.384211893302209,1.61440511221283,0.106439583578577,0.308480469661646
"ENSGALG00000000511",1337.26347394723,0.226427953031965,0.174513857174956,1.29747835901056,0.194466646514198,0.43078589034052
"ENSGALG00000000523",98.7799216569646,-0.229851237111129,0.223721881675223,-1.02739721027738,0.304233464577679,0.555666079931132
"ENSGALG00000028346",4.81842067089556,-0.666096012875919,0.352698553153729,-1.88857030152202,0.0589494295798989,0.220298083817984
"ENSGALG00000000533",8919.41105085217,-0.818457521091265,0.145245449956677,-5.63499594194096,1.75062459453601e-08,1.40937784321538e-05
"ENSGALG00000028318",32.5210121421092,2.15655459799293,0.308976396076563,6.97967425789555,2.95865247596281e-12,6.66939441131537e-09
"ENSGALG00000027218",0.146479859567506,0.0972405939160029,0.16577614456451,0.586577726074229,0.557487345707565,NA
"ENSGALG00000000544",6.49316056199915,-0.308588351360094,0.368755773737138,-0.836836663553008,0.402684385699766,0.643978950328225
"ENSGALG00000000551",467.582524946076,-0.454969387093005,0.197072520138376,-2.30863941240283,0.0209635989924047,0.121909888494151
"ENSGALG00000000560",0.818998236230678,0.105437896565826,0.299466341516032,0.352085967431441,0.724773791828054,NA
"ENSGALG00000000186",2.51545557154047,-0.277454889355798,0.361643903566008,-0.76720466353764,0.442959840593653,0.675223203047209
"ENSGALG00000000137",1504.98474253257,0.450949090491862,0.19230290573491,2.34499363786783,0.0190274042733704,0.116441817281983
"ENSGALG00000000583",2.5053739520614,0.638272332259532,0.384360275709076,1.66060951819756,0.0967918961088323,0.291539674249773
"ENSGALG00000000557",0.924690297799379,0.250939514873248,0.363825985398144,0.689724002530051,0.490367768557765,NA
"ENSGALG00000000545",0.0259431343961401,-0.0297336034308858,0.0794064029148451,-0.374448436642721,0.708070712347124,NA
"ENSGALG00000000587",2.19007324426931,-0.338819500256026,0.372545919458969,-0.909470437223087,0.363101855817498,NA
"ENSGALG00000000611",222.585394630143,-0.0622188383678746,0.180114864036485,-0.345439776448828,0.729763778138212,0.867448194940886
"ENSGALG00000000623",15.2055423856916,0.496174470389428,0.277335485627722,1.78907675397681,0.0736024553172218,0.251212545326902
"ENSGALG00000000636",34.5236310403206,-0.192202675167711,0.196643958178715,-0.977414597162618,0.328363939267253,0.576567994933979
"ENSGALG00000000639",15.2021629028273,-0.310906205258036,0.294640429178612,-1.05520551312245,0.291331343276746,0.543281861362046
"ENSGALG00000000644",289.145429495344,0.435980399302343,0.187011501646679,2.33130259616888,0.0197374094302181,0.118204219812959
"ENSGALG00000000653",66.5841149642021,0.611254489908381,0.349949656169078,1.74669264316423,0.0806906672033097,0.265962116080211
"ENSGALG00000000656",1.0198265190864,0.615384793507897,0.372055874365253,1.65401176518923,0.0981251222454117,NA
"ENSGALG00000000668",740.951873111663,-0.298644161751058,0.206723830797265,-1.44465280369122,0.148555432932494,0.37107939701951
"ENSGALG00000000670",67.4627739103146,-0.000812020902232262,0.304498307043847,-0.0026667501376792,0.99787224375957,0.998935789982602
"ENSGALG00000000673",24.0280092079157,-0.00970345891977928,0.217802031034454,-0.0445517375283074,0.964464612303613,0.984734182921825
"ENSGALG00000000680",9.92176563087796,-0.154657086143322,0.284535155646345,-0.543542979045965,0.586756007472869,0.780794210180249
"ENSGALG00000000684",28.7951146338613,-0.113460843042459,0.221216043560571,-0.512896086632126,0.608024011021596,0.794831666460729
"ENSGALG00000021706",18.776830850869,-0.896032232359446,0.297067504237222,-3.01625798708674,0.00255915417655955,0.0376606222492989
"ENSGALG00000000692",2.89130171974408,-0.408196179870618,0.362712890341538,-1.12539749962085,0.260420630162206,0.509141530365693
"ENSGALG00000000695",11.6782001219785,1.03321791646895,0.32368832376935,3.19201478890908,0.00141284098622159,0.0260198214962476
"ENSGALG00000000701",46.6982701803873,0.119959804692136,0.255094282622602,0.470256735897175,0.638171603504527,0.813616584316419
"ENSGALG00000021702",0.619357324565436,0.140796634705071,0.310588546007721,0.453322044598422,0.650316861234265,NA
"ENSGALG00000000703",35.2536523230823,1.51929031077476,0.333070068805485,4.56147355486942,5.07958745615784e-06,0.000668518788070464
"ENSGALG00000000708",2544.07525950353,0.464910042475339,0.197510122007829,2.3538542619953,0.0185798940115534,0.114999442835924
"ENSGALG00000025440",7.57343714001554,0.222112017374221,0.33447949146921,0.664052723826467,0.506656566816526,0.72377504112356
"ENSGALG00000000712",7.77919156461613,-0.278369214884124,0.364018096091028,-0.76471257301042,0.444442717661302,0.676477227651658
"ENSGALG00000000721",275.226029903297,-0.167219934657802,0.25072454087531,-0.66694681770686,0.504806104427577,0.722681265464654
"ENSGALG00000028549",0.223099299825334,-0.126415534654685,0.230307580113544,-0.548898714459856,0.583074960450257,NA
"ENSGALG00000000724",68.7613366786882,-0.160161448196039,0.255942356595649,-0.625771561715635,0.531464787346129,0.741078760135867
"ENSGALG00000000745",42.6230234331977,-0.0288957713925732,0.326218514472487,-0.088577962655796,0.929417322481673,0.970316134801133
"ENSGALG00000000769",12.4989780446713,-0.307989463063095,0.306812567429813,-1.00383587818172,0.3154577277565,0.565266144601512
"ENSGALG00000000786",0.16197523772615,0.035805962732579,0.214902344621156,0.166615039941514,0.867672958961124,NA
"ENSGALG00000000791",277.742010406446,-0.391860928622852,0.18834643002879,-2.0805328169106,0.037476688829164,0.171289440305559
"ENSGALG00000000816",127.287362787232,0.116756337562169,0.182279735801028,0.640533831416222,0.521825601784219,0.734118414978768
"ENSGALG00000013356",1.21423202579802,0.0199795763275397,0.362503967047781,0.0551154694671416,0.956046472024863,NA
"ENSGALG00000000834",1.71365510888372,-0.532147940709778,0.382694338097279,-1.39052995493889,0.164368009655593,NA
"ENSGALG00000000856",634.646329852183,0.203478735881468,0.104600095374317,1.94530162858178,0.0517386862414117,0.205116684005259
"ENSGALG00000000863",59.6490192125923,0.100322316780725,0.196300626630998,0.511064679224426,0.60930576743397,0.795400197445943
"ENSGALG00000000883",61.2367306830314,0.498088493153481,0.170888956334078,2.91469094222652,0.00356040934897166,0.0457575527619835
"ENSGALG00000000892",0.0462813767202917,-0.0489303902319309,0.101259725435224,-0.483216698659052,0.628941879847782,NA
"ENSGALG00000000911",0.377154253963546,0.119143072675637,0.221622972665351,0.537593514078263,0.590857708953952,NA
"ENSGALG00000000919",0.296875378589521,-0.249437912196206,0.247235949754015,-1.00890631983084,0.313019564015846,NA
"ENSGALG00000023959",0.257868671517367,0.26892253441288,0.211589875326792,1.27096125935865,0.203742431158771,NA
"ENSGALG00000001091",1.49412560936793,-0.431649130760872,0.384346245855577,-1.12307362284753,0.26140622760795,NA
"ENSGALG00000023958",321.863777303915,0.585609972080076,0.14880960986039,3.93529673674625,8.30939652344759e-05,0.00465946309531233
"ENSGALG00000001117",1.09700868179372,-0.0993339247435186,0.366657315133275,-0.270917613378072,0.786454397938341,NA
"ENSGALG00000023953",1.43712288198853,0.0808985713656724,0.354850377210533,0.227979386697045,0.819662265612254,NA
"ENSGALG00000023950",30.6585015600792,-0.260793372544609,0.321069339733788,-0.812264954233388,0.41663961543328,0.655583569111895
"ENSGALG00000026069",0.104225529319207,0.154139443418773,0.165341544872856,0.932248719082083,0.351208002825764,NA
"ENSGALG00000001175",121.26409665278,-0.486231874355281,0.174716412587181,-2.78297766738234,0.00538625135318447,0.0588260067846338
"ENSGALG00000018310",1.29971477067754,0.369654080915068,0.371668983395074,0.994578771514372,0.319941176448374,NA
"ENSGALG00000018311",0.0515956692541408,0.00264366460256152,0.116188579830892,0.0227532224458658,0.981847121433944,NA
"ENSGALG00000023946",3.90574530670714,0.191350136780803,0.374832324100555,0.510495292101515,0.609704512029266,0.795736400542133
"ENSGALG00000029165",3.90257259297317,-0.202285674066242,0.383227014180434,-0.527848159396717,0.597604728082851,0.787818880211357
"ENSGALG00000001177",3.22169007199755,0.205926886118042,0.375332700256398,0.548651598907767,0.583244568062988,0.778788002208025
"ENSGALG00000001264",876.145895392383,0.0669989751387379,0.189934878571819,0.352747087014901,0.724278055264624,0.86384528686641
"ENSGALG00000018312",3.02019136787338,-0.721252956494304,0.366288303228035,-1.96908541751955,0.0489432831121764,0.198717487016333
"ENSGALG00000001319",58.5643467497437,-0.357538278704984,0.215749969401009,-1.65718808534539,0.0974814546445776,0.292872838059186
"ENSGALG00000001343",0.70212090820225,-0.150565809779236,0.348587320187199,-0.431931401573583,0.665791271271238,NA
"ENSGALG00000023933",4.34846128716435,-0.484802112706998,0.379736831801934,-1.27667919492167,0.201715529532334,0.439500431733798
"ENSGALG00000028858",0.250239142873122,0.265460613055402,0.260164018831643,1.02035867314606,0.307558386135099,NA
"ENSGALG00000001369",0.700413418773004,-0.458151559383164,0.307900302766479,-1.48798671279852,0.136754397781727,NA
"ENSGALG00000001373",0.411839221149829,-0.0375618260249646,0.115598434881777,-0.324933690178237,0.745231258137384,NA
"ENSGALG00000001378",1.7838560459373,-0.343335494816162,0.38426391674931,-0.893488771260691,0.371595482694474,NA
"ENSGALG00000001405",90.8830184682603,0.0318835477613923,0.181195791756271,0.175961855694084,0.86032390955814,0.937244256093734
"ENSGALG00000001418",0.411377079555039,-0.56959293206012,0.296814610323564,-1.91901918655282,0.0549819057225986,NA
"ENSGALG00000001431",0.370480845753917,-0.127062883342066,0.268623879767893,-0.473014102289996,0.636203118063419,NA
"ENSGALG00000023924",0.0842857507665594,-0.11306538284807,0.151157410820871,-0.747997615426599,0.454461595865488,NA
"ENSGALG00000028570",2.20047518418504,0.0619373936378539,0.38125500218502,0.162456605901255,0.87094629774424,NA
"ENSGALG00000001438",213.812566060204,0.143563003056549,0.156499689705823,0.91733730160365,0.358965916514003,0.60350609263564
"ENSGALG00000001452",507.555425182157,0.819823864618956,0.233556224412767,3.51017775989592,0.000447807217554455,0.0129165758998143
"ENSGALG00000001462",0.0839495320710416,0.0910044875130138,0.129307232637886,0.703784975182818,0.481566691891077,NA
"ENSGALG00000001476",695.643307201697,-0.224471184427057,0.173040778153015,-1.297215528172,0.194557039324225,0.430800245098657
"ENSGALG00000001480",4.02608238204158,1.48388368965276,0.357760859369963,4.14769713004929,3.35836267854538e-05,0.0026656412499919
"ENSGALG00000001504",408.762014710659,0.346873718324409,0.156904987565464,2.21072461561929,0.0270549128579735,0.141239426967216
"ENSGALG00000001512",1.49484003227296,-0.263995224027419,0.370474382978409,-0.712586986190634,0.476101367020194,NA
"ENSGALG00000026182",218.476987817957,-0.129373528312632,0.185132199688152,-0.698816999584928,0.48466640332111,0.707417124039398
"ENSGALG00000001532",1.54817956437604,-0.375492977883532,0.382998270576295,-0.980403847042261,0.326886811537768,NA
"ENSGALG00000001538",81.0677005336975,0.10809869929083,0.20185364947275,0.535530071282776,0.592283369275716,0.784721506419019
"ENSGALG00000001547",6293.10515626773,0.399922790310397,0.228588555831399,1.74953111215843,0.0801992557003482,0.264925501465013
"ENSGALG00000001558",0.408265230585759,0.0414749793996188,0.319634703960174,0.129757435240156,0.896758339880026,NA
"ENSGALG00000001569",4.65642712676932,0.0681810975388633,0.364562944772494,0.187021469177049,0.851643799959153,0.93265210854109
"ENSGALG00000001605",1.62208999607902,-0.166181721168225,0.383838404769962,-0.432947092065526,0.665053207147671,NA
"ENSGALG00000026585",0.939932782087329,-0.300484916932073,0.338824037874845,-0.886846514246035,0.375161540991029,NA
"ENSGALG00000001717",6244.83379382388,-0.156834189011449,0.201409726968759,-0.778682297880157,0.436166886397043,0.670302354841626
"ENSGALG00000001733",421.138585814157,-0.305032216432309,0.250337820112178,-1.21848235434671,0.22304072631261,0.46604384071737
"ENSGALG00000001816",114.0489146064,-0.0344806968353305,0.273800154011802,-0.12593381095704,0.899784318453423,0.954760784531023
"ENSGALG00000001845",844.963439274732,-0.0374746746436314,0.17798532729314,-0.210549235791279,0.833239028164153,0.923646944897731
"ENSGALG00000001860",125.914944556082,0.0277667005689781,0.180638600636418,0.153714103581138,0.877835163901523,0.943670642449971
"ENSGALG00000021656",1.20016980186969,-0.229083344927777,0.304314554552783,-0.752784714041808,0.451579293835188,NA
"ENSGALG00000021655",5.77727885298541,0.612764083480789,0.354671931966793,1.72769263156172,0.0840433453001209,0.272030381802389
"ENSGALG00000021654",80.0681566038928,0.443942989825,0.216694281007074,2.04870653605532,0.0404908197022376,0.179121551743386
"ENSGALG00000028626",3.12161110050591,0.309995228739735,0.38388136140426,0.807528731287591,0.419361928330903,0.657023671701086
"ENSGALG00000001939",612.588082964566,-0.0510092611511459,0.200588571653212,-0.254297942952271,0.799265388868123,0.906289758343321
"ENSGALG00000001956",7.4127362534681,0.430700424266523,0.295212453399741,1.45895072957278,0.144578669098665,0.365123499756005
"ENSGALG00000001968",8.81215970315835,-0.946922123531596,0.330954589210425,-2.8611844476631,0.00422061423519695,0.0511151857700846
"ENSGALG00000001976",581.594060073372,-0.0621315867486269,0.131556696123308,-0.472279926294219,0.63672699657326,0.813092672661838
"ENSGALG00000002002",112.910835197276,0.390632071458076,0.182177752721313,2.14423586647073,0.0320139926103773,0.155834744141233
"ENSGALG00000002038",47.3871219873415,-0.684283254882176,0.330859794585191,-2.06819706135671,0.0386214964889044,0.174260563221153
"ENSGALG00000002082",0.664204320950988,0.11638564151585,0.274824846460899,0.423490244840031,0.671937614453157,NA
"ENSGALG00000026692",328.945826133985,0.106142760407069,0.171241849830065,0.619841239232125,0.535362315078651,0.74411994737347
"ENSGALG00000002139",4534.04848378517,0.201507681980493,0.172334674889486,1.16928112180392,0.242290386570122,0.48904995469768
"ENSGALG00000002147",773.842481697607,0.55373368650051,0.214318110834672,2.58369992318413,0.0097746797810233,0.0794016181245231
"ENSGALG00000002170",0.106239298758983,-0.0455457885810845,0.173248188204991,-0.262893303837578,0.79263281759892,NA
"ENSGALG00000002511",1.79593732983857,-0.659580846605963,0.383812936282353,-1.71849561141613,0.0857062542457326,NA
"ENSGALG00000002550",0.243927433441882,-0.234559771688267,0.238863150608297,-0.981983914601016,0.326107772769448,NA
"ENSGALG00000002554",6.58341271287175,0.0280837185320513,0.359151275039724,0.0781946786321311,0.937673194894951,0.973034579313577
"ENSGALG00000002556",24.6903817159742,-0.604153131032768,0.336695692458172,-1.79435954948495,0.0727557989227418,0.249435336350307
"ENSGALG00000002561",1.4307052947092,0.403442155292481,0.383787464257106,1.05121243622019,0.293161032693698,NA
"ENSGALG00000025718",0.0277072006679034,-0.0315384779091871,0.0817349093036738,-0.385863007347455,0.699598128779237,NA
"ENSGALG00000002588",373.225728138926,-0.284541855669795,0.180229495612061,-1.57877518717726,0.114387631882171,0.320393389399591
"ENSGALG00000002615",48.040101586454,-0.454431829952529,0.266268710948405,-1.70666627833934,0.0878840984093362,0.278555026201245
"ENSGALG00000002630",93.7171656552923,0.0898661546559566,0.197119620154368,0.455896549443333,0.648464370930242,0.819735696038276
"ENSGALG00000002644",24340.5848627474,0.384331161233888,0.193644027277341,1.98473026324454,0.047174489893422,0.194959309259728
"ENSGALG00000002675",14.9184187802773,-0.285016425464166,0.297160785421671,-0.959132023627302,0.337492239615326,0.584222858655251
"ENSGALG00000002692",5.1302047044063,-0.0529467805119669,0.376622447932107,-0.140583177669514,0.888199238516459,0.947552637701752
"ENSGALG00000002723",25.2812804334708,-0.708064530424795,0.290857348125447,-2.4344048207419,0.0149163022072961,0.10079235142592
"ENSGALG00000002735",85.3373766425626,-0.0300297027431336,0.200605126058283,-0.149695590203457,0.881004787484797,0.944252069723031
"ENSGALG00000002762",56.9621880306832,-0.00493598807980694,0.295408274111186,-0.0167090380073414,0.986668736881187,0.994181603204958
"ENSGALG00000002773",3525.10592348626,0.46868896280887,0.191046736966176,2.45326860982635,0.0141564584231882,0.0977191062626881
"ENSGALG00000002778",391.543937782856,0.588379379902894,0.108564271162805,5.41964104397246,5.97188196470555e-08,2.69236326496785e-05
"ENSGALG00000002792",0.190015501953879,-0.145880087937186,0.225905633483985,-0.645756751114965,0.518436900917342,NA
"ENSGALG00000002802",2.2795841974809,-0.478899450655318,0.381148961585188,-1.25646269286315,0.208948263904172,NA
"ENSGALG00000002813",11067.4563169041,0.554444613853485,0.196810550389265,2.81714884063312,0.00484520661310586,0.0556062147134862
"ENSGALG00000002830",29.5297258697965,0.248874023551049,0.191865900543042,1.29712482961618,0.194588239534847,0.430800245098657
"ENSGALG00000025773",1.12471572539743,0.398835653606357,0.38296710494884,1.04143580075797,0.297673334253367,NA
"ENSGALG00000002840",23.1885851053797,0.619347136203404,0.25887753179513,2.39243294660868,0.0167370860604681,0.107858031439415
"ENSGALG00000002860",0.488667765694934,-0.455906975446686,0.303665385936876,-1.50134653655078,0.13326595430717,NA
"ENSGALG00000002870",188.668141984657,0.429256416285867,0.152271198155062,2.81902566924536,0.00481696658237129,0.0555133234661624
"ENSGALG00000026536",5.96376109444348,-0.210407888259559,0.375038624401552,-0.561029916839383,0.574777142765781,0.773160660712867
"ENSGALG00000002881",344.66596155908,0.108908026115994,0.176926141680659,0.61555644113105,0.53818730749188,0.745747374322717
"ENSGALG00000003149",154.204223978389,0.0793968028706748,0.24338931412806,0.326213183003177,0.744263067891525,0.87527014171592
"ENSGALG00000023791",0.237259759915679,0.0114476987702421,0.230358320484626,0.0496951824711976,0.96036529554907,NA
"ENSGALG00000003188",0.890541803742518,0.0806890687117199,0.381058296718342,0.21174993277042,0.832302130556379,NA
"ENSGALG00000003212",171.645645970687,-0.04433121398085,0.286161782377208,-0.154916612597884,0.876887056798303,0.943522101878155
"ENSGALG00000003226",3.70733764613851,0.0103658047271089,0.38003009847539,0.0272762730338849,0.978239381202325,0.99018734311014
"ENSGALG00000003228",275.377341867598,0.311634322378148,0.226240067209914,1.37744974275048,0.168373242793714,0.398516341774035
"ENSGALG00000003247",238.922285884445,-0.321818295229521,0.141652782248678,-2.27188121631494,0.0230936857102118,0.128983613300197
"ENSGALG00000003361",2.06815396911156,0.600887953593408,0.331115914913631,1.81473594753108,NA,NA
"ENSGALG00000023780",0.462954110859594,0.0378292028096751,0.310073042277844,0.122000940590565,0.902898273352688,NA
"ENSGALG00000003375",1.42094507583624,0.0280936433529259,0.381982766347308,0.0735468870011336,0.941370934640246,NA
"ENSGALG00000003379",0.0665225766953965,0.0182912398778577,0.127631074408087,0.143313373821279,0.886042694078061,NA
"ENSGALG00000003404",7.17562978267992,-0.444443491474173,0.319007160860997,-1.3932085106636,0.163556746920102,0.392891750753724
"ENSGALG00000028489",0.278808448170076,-0.0471884959876102,0.235130835906287,-0.200690376511984,0.84094068505649,NA
"ENSGALG00000003435",0.846909283925866,0.220593240990977,0.318478207872046,0.692647834415108,0.488530583537695,NA
"ENSGALG00000003447",7.65299049297535,-0.0604839206516321,0.303876853626078,-0.199040894131601,0.842230755639338,0.928254674926718
"ENSGALG00000028262",0.282867717564173,-0.181011030955765,0.29464389515361,-0.614338304417938,0.538991795579528,NA
"ENSGALG00000003461",344.472769759881,-0.0807585554117325,0.2358338899241,-0.342438296029987,0.732021072533692,0.86848521142392
"ENSGALG00000003474",347.832217588981,0.225720978786577,0.135037637810249,1.67154122692633,0.0946148226175207,0.28754029400401
"ENSGALG00000003467",114.89708596371,0.0907537383329643,0.223365678899028,0.406301177424798,0.684521320376216,0.841081413055743
"ENSGALG00000003485",40.1674461129955,-0.0916718843849842,0.168011926042548,-0.545627245305009,0.585322192181915,0.780175783831878
"ENSGALG00000003498",339.774773334126,-0.623004509803122,0.156863758218643,-3.97162809866352,7.13830989410285e-05,0.00421206982738988
"ENSGALG00000023763",3.7083784837486,0.822947133178166,0.376129298649564,2.18793679761942,NA,NA
"ENSGALG00000023760",0.175638157322965,0.15786211952155,0.201132987757962,0.784864388886405,0.432533083199154,NA
"ENSGALG00000026858",426.066615116378,0.817289115701426,0.165550879921105,4.93678509042607,7.94209062214814e-07,0.000149640227377775
"ENSGALG00000003546",229.093259408523,-0.0682500756708276,0.276544395409407,-0.246796090623306,0.805066036158307,0.910128794836206
